track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_min
30upl1YT1suEgSDpIopSky,Any Day Now,Ronnie Milsap,48,0fwjRFRzp9GeNSBpRzkiOs,Inside,1982-05-01,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.696,0.532,5,-9.705,Major,0.0237,0.148,0.00246,0.0842,0.624,103.359,222400,3.7066666666666666
6G0GTbxO22gTCjO3GeNskH,Honeydoo,Roger Wilco,42,5EDHFwQ7jgsznAtM33N1BD,"Dreamlike, Vol. 2",2017-09-07,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.847,0.67,8,-6.149,Major,0.153,0.107,0.0398,0.0882,0.491,150.022,217468,3.6244666666666667
5bBrbeCtAntjU0SOUXnIC8,Crystalfilm,Little Dragon,43,1BQVdofe7ROnSoaiC9418p,Ritual Union,2011-07-25,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.837,0.516,7,-7.735,Major,0.0574,0.00812,0.507,0.11,0.213,138.976,289400,4.823333333333333
4jfLuPdSrnXNmO7dJuKzmS,Bottle of Pills,John The Blind,44,456S9zdBNYA2o06IcQM6UW,Bottle of Pills,2019-10-11,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.565,0.734,5,-4.82,Major,0.0416,0.127,0,0.108,0.474,142.006,202549,3.3758166666666667
26MiQlP8DL99PvR2dknfCr,backup,guardin,55,54Cbr35QiVe4os4CFIAUCY,backup,2020-01-03,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.633,0.327,0,-3.599,Major,0.0386,0.831,3.04e-5,0.114,0.57,127.853,165015,2.75025
1s3YrMvvEo4BADEelWfugR,Back to Life,Sofasound,57,3rmO5jHXsssj9JckejgCPZ,Back to Life,2019-06-24,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.409,0.34,4,-13.126,Major,0.0783,0.82,0.856,0.13,0.405,80.363,135319,2.255316666666667
0qDBPHQA0z1quCSeqQrbzn,Wolves,Digitalism,41,0HV9znyu4F3RUlNt4cW1y2,Wolves,2014-05-06,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.607,0.763,6,-4.618,Minor,0.0371,0.00826,0,0.218,0.632,128.957,190777,3.1796166666666665
47SEbR9MiQ1EYUxxkx3mRH,Longe - Acústico,Lizandra,23,1u5h9VFKy3UxGPYW1bdEUA,Longe (Acústico),2019-11-01,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,0.434,0.22,0,-9.359,Major,0.0356,0.911,0,0.117,0.307,96.114,139429,2.3238166666666666
4JYGpUQlzcO8nWtMGfwtkA,So Cold - Milkwish Remix,Mahalo,32,182GWAeM4W7DWssA79Sep4,So Cold (Milkwish Remix),2020-01-03,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.689,0.769,6,-8.304,Major,0.0402,0.00794,0.0948,0.11,0.0956,123.978,242033,4.033883333333334
2CSKDYplT7Jjdu0NGiX2ib,What a Day,Goldenninjah,41,171jA9t34X3cs1W4a4mnbl,Moods,2018-08-14,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.833,0.186,1,-18.2,Major,0.139,0.949,0.953,0.0835,0.954,95.839,75416,1.2569333333333332
5zZJ9yrJw4bxoPTLoRXfIl,Falling for Ya,Jordan Fisher,46,1g0o05ehdpvoEYfhMXvW9P,Teen Beach 2 (Original TV Movie Soundtrack),2015-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,0.628,0.858,1,-4.06,Minor,0.184,0.154,0,0.156,0.707,170.049,124613,2.0768833333333334
4ilzPm2qnev5hFdUz6dDyY,Trenches,Pop Evil,59,5tu3lWy5noRh9hGYq8obgk,Onyx,2013-05-14,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.547,0.95,0,-3.482,Major,0.0577,1.75e-4,0.00956,0.166,0.594,100.008,217880,3.6313333333333335
5mBz4PrFgKjSAW0YezvJq6,Louca Vida,Crod,45,5bOZgNT6tpnqc3W5OYLOYC,Louca Vida,2019-10-18,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.508,0.63,4,-7.589,Minor,0.0521,0.133,0,0.119,0.198,89.962,210694,3.5115666666666665
2GCl4gCETmd0BbqGjC2bjR,La Lola,Krazyp,24,1aDbmkpvJLbI9pomkkIkKo,La Lola,2019-11-11,F**KIN PERFECT,3CzQZEf6jmEjDmBIVO9rdR,latin,latin pop,0.871,0.61,7,-6.01,Minor,0.0825,0.44,0.172,0.141,0.738,105.002,203856,3.3976
5BHQgdYNXLHFSZaoSGXQh5,Primer,DubVision,26,6Em1iehniGE0L25GVbV5YB,Primer,2016-08-05,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.681,0.864,4,-2.951,Minor,0.049,0.026,5.63e-4,0.586,0.249,127.994,186516,3.1086
2sGhn8rcR2qrMymhDIfxyO,Numb (Acoustic),The Veer Union,16,1yD3kKpNakbudZZ37WeEqn,Numb (Acoustic),2018-07-06,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.446,0.64,5,-4.191,Minor,0.032,0.128,0,0.0758,0.182,110.076,198545,3.309083333333333
6eFkf1xxOehBGMpDyUrEk4,Co u Ciebie?,Filipek,53,7vE3PXx4peRnGRyUPdX1OJ,Bipolar,2019-12-20,Generacja Hip Hop,37i9dQZF1DWXJnyndhASBe,rap,hip hop,0.789,0.652,0,-7.913,Major,0.159,0.386,0,0.186,0.414,106.017,185313,3.08855
4FX7dhugVxsKsyC4DgwJyM,Black Honey,Thrice,46,72NG7Su9csuE3s1T7YurnM,Black Honey,2016-04-28,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.442,0.892,9,-6.431,Minor,0.086,0.00267,7.92e-6,0.0758,0.237,151.914,239451,3.99085
1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,Asia,66,5TkfP3cqWgeBvCugPeiGNl,Asia,1982-01-01,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.323,0.839,1,-7.35,Major,0.0503,0.315,3.13e-4,0.348,0.543,136.232,227627,3.7937833333333333
4ccKliPoo6GU5qCVbss4rt,Waste My Youth,GALXARA,38,6Ehkpd03CT98UVJHan7c9o,Waste My Youth,2019-09-20,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.411,0.708,5,-2.953,Major,0.108,0.105,0,0.353,0.604,140.887,213633,3.56055
3Uz8ZcQdlOF2qE6q1rcVpw,Bonbon,Era Istrefi,3,4uIaRaxzgzgfaV2pBQJNXN,Bonbon,2016-03-07,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.632,0.681,0,-5.023,Minor,0.115,0.128,1.53e-5,0.116,0.633,126.477,167000,2.783333333333333
3bkBEBd8G3kvarNlTvCRPU,I Remember,Betty Who,37,5uHmJWfSdXK45VSSxOmxO6,I Remember,2019-01-10,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.779,0.739,0,-6.567,Major,0.12,0.259,1.5e-4,0.125,0.511,119.968,215634,3.5939
3R8CyhJfVjvgIROd5RSGhQ,I Can See,Mac Miller,73,5sY6UIQ32GqwMLAfSNEaXb,Circles,2020-01-17,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.699,0.503,5,-9.922,Minor,0.0882,0.391,0.0126,0.0996,0.0546,114.86,220853,3.6808833333333335
3QrwftqtZ1D3jybjudsxnt,Do It Again,Steely Dan,32,68HbhACgHQvDhfMIzQYt8P,A Decade Of Steely Dan,1985-01-01,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.685,0.523,2,-10.68,Minor,0.0313,0.215,3.17e-5,0.0453,0.965,124.571,356973,5.94955
008rk8F6ZxspZT4bUlkIQG,Fever,YOSA & TAAR,38,2BuYm9UcKvI0ydXs5JKwt0,Fever,2018-11-16,Best of 2019 Dance Pop: Japan,37i9dQZF1DXdOtZGKonFlM,pop,dance pop,0.662,0.838,1,-6.3,Major,0.0499,0.114,6.97e-4,0.0881,0.496,129.884,236308,3.938466666666667
49n0EvY5DSiPr84KXPwuHf,Override,New Vegas,24,7pa3gftwFVwzpC2Z98Ym39,Override,2019-10-25,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.222,0.88,4,-6.528,Minor,0.0634,4.27e-5,0.00214,0.0822,0.213,84.038,244075,4.067916666666667
5aubXDnDNVKA5pS7EnR0mp,So High (feat. Fredo),MIST,72,7lzPfE5rJUzW1OL1ZEVvJe,So High (feat. Fredo),2019-07-04,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.866,0.714,6,-6.107,Major,0.22,0.00612,1.88e-5,0.0787,0.384,108.005,163143,2.71905
10l4fLEufBRs1OKFzl6map,Poison,Awich,43,5P73L29UYAtVcxQJwQPNJj,孔雀,2020-01-11,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.604,0.77,9,-4.404,Major,0.135,0.172,0,0.131,0.792,84.459,162337,2.705616666666667
4VHXa2uKPIelx9YBBqkHtM,M Conformo,Pol Granch,59,4JgfObeY5C5iVFvRzxS91x,M Conformo,2019-12-04,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.685,0.552,7,-7.348,Major,0.332,0.433,0,0.112,0.32,80.016,206865,3.44775
3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,76,5waiE6DS2ntWF3Q0yekJUm,This City,2019-12-13,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.602,0.377,11,-6.213,Major,0.0446,0.731,0,0.0808,0.518,73.877,194853,3.24755
00ReeHCY0FQUyuAUyPJdnk,Ain't No Future In Yo' Frontin',MC Breed,48,7mLks5uEIPmT0056mb5oV3,MC Breed & DFC,1991-01-01,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.672,0.761,0,-9.644,Major,0.248,0.0514,0,0.474,0.731,102.192,244733,4.078883333333334
4BixGe6AcqJU2etTzeh2cN,Such a Shame,Talk Talk,57,1yOxV9lKsPgj1QvDsc46rQ,Natural History - The Very Best Of Talk Talk,1990-05-21,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.598,0.68,3,-11.431,Minor,0.029,0.209,0.00172,0.3,0.708,112.067,257627,4.293783333333334
6pTDjJzSJaciuxfx9lW8hg,Calypso,Round Table Knights,58,7fF0dMdEQYqobJxxV8eg0k,Say What?!,2011-02-27,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.678,0.587,11,-6.756,Major,0.42,0.00782,0.941,0.543,0.182,126.01,226640,3.7773333333333334
4UZlEcQmkAeh4mYokk8TNs,Let's Ride,Q-Tip,59,2SGHbXwTsuIOoAdBPsnIDW,Amplified,1999-11-23,Neo-Soul Guitar,0aS9YCNTNrDiMNa9tT49RG,r&b,neo soul,0.775,0.795,5,-4.171,Major,0.206,0.148,0.00119,0.0411,0.796,95.212,246493,4.108216666666666
1RF5PLN073ieWb8sLztflg,Fade Into You,Bjonr,2,2HWXNTHIjfoocN6HhHYTqi,Fade Into You,2015-11-13,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.61,0.639,9,-6.091,Major,0.0331,0.00127,0.00326,0.108,0.0888,120.07,228250,3.8041666666666667
5iOc8d1LkUdQ9AbDjSBrVQ,My Bag,Lloyd Cole and the Commotions,32,1OEqIkfB3r3uUO0dLNNeIT,Mainstream,1987-01-01,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.739,0.594,2,-13.336,Major,0.031,0.0204,1.36e-4,0.179,0.967,129.032,235893,3.93155
1gRSO11Oebsr4SIYFu842l,Mr Sexy Man,Nellie Tiger Travis,37,02lESTkINBSv0FqpZqdEVz,Mr. Sexy Man: The Album,2017-05-01,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.887,0.796,6,-5.392,Minor,0.0456,0.0227,0.0438,0.0649,0.937,111.589,250390,4.173166666666667
7BuwIu7FU1R3IxWDgX8HWm,Nadie Sabe,Cheka featuring Michael Stuart,15,7mFWKuLzttIifNTsCSUqkx,La Pelicula,2008-01-01,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.771,0.574,6,-11.093,Minor,0.062,0.104,6.41e-4,0.107,0.574,90.025,204027,3.40045
48K6PkRH2xYoQ4UHDf0Tjm,Ocean,SZY,23,1827BzNwLnISYO0kMxmUmV,Ocean,2019-08-02,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.522,0.67,1,-8.511,Major,0.0965,0.507,5.17e-6,0.179,0.469,160.034,163516,2.7252666666666667
2CZp6sRzNcCPkvnrzy89bF,Claridad,El Otro Polo,46,3p1iWnA4UhCi9fe7tKU4cF,Claridad,2019-09-13,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.823,0.576,10,-8.984,Major,0.0684,0.196,6.66e-6,0.105,0.787,150.017,173292,2.8882
0SMu7ylGvRahZQ0aZocIEY,Andar em Paz,Urias,44,0ThHU5siCmHyHj8EaaQ3WS,Andar em Paz,2019-12-13,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,0.524,0.276,3,-19.221,Minor,0.0782,0.64,0,0.202,0.499,157.384,215813,3.5968833333333334
29WxVgglSj9uj8VMcvz5se,Fall Again,Arcando,13,1qNePqWLAlNplTgqJhdx4R,Hardwell On Air - Best of January 2019 (Part 1),2019-01-18,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.501,0.839,7,-4.846,Minor,0.138,0.00739,0,0.463,0.341,127.985,185859,3.09765
5n259lZheCu8vYOYmIp1jH,I Adore U,Caron Wheeler,7,6m7MzpzbqO7SThakAMpSxm,New Jack Touch,1998-06-10,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.665,0.796,10,-8.341,Minor,0.0592,0.0412,0.00496,0.357,0.562,98.575,75440,1.2573333333333334
6AakzlXIJkSzKCIllG4gdf,Black Connection,Camp Lo,34,21EglTSwzUorpiXpMBNW2E,Uptown Saturday Night,1997-01-28,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.566,0.834,7,-6.839,Major,0.3,0.0604,0,0.283,0.361,84.033,247133,4.118883333333334
5FAK7GY5W3PUBPLkJ6R2wq,Rewind,Louis Futon,46,3UmEtobXw4CXsF1GXuSFQd,Rewind,2017-08-09,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.693,0.664,7,-5.352,Major,0.0793,0.206,0,0.124,0.542,96.13,203750,3.3958333333333335
1f9lD5VdRIGdSihiIwOFSx,Malvadão 2,Xamã,63,1E51Sg2mecSmWIXkuqY2mp,Malvadão 2,2019-09-13,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.881,0.595,11,-9.781,Major,0.0714,0.282,1.17e-4,0.112,0.911,130.019,149113,2.4852166666666666
3Ae2o4djhhgBJ7R1gkJpZv,Hotel Room,Lauren Sanderson,48,3lH21A9TWEa9xD1ACUQfTY,Hotel Room,2019-09-24,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.679,0.485,0,-7.926,Major,0.0598,0.0164,0,0.213,0.709,92.007,164348,2.739133333333333
6ZrVIQPKkdOvLO4PS12vzZ,"Lover, Always",Luke Robert White,45,0XCxG0FtyFgyZpkAu4Cw19,"Lover, Always",2019-11-26,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.57,0.293,0,-13.768,Major,0.0293,0.237,0.00112,0.132,0.104,120.963,245793,4.09655
01J6VdbLfin8BagXInYEIa,Risen,nej!las,0,4Zr2mzXrZFYAOrCYy2Qt1G,Risen,2017-10-03,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.529,0.3,7,-20.376,Major,0.0417,0.119,0.879,0.111,0.0366,120.091,391583,6.526383333333333
0hcnAHsZFmWhZHFjdPshUR,Hostage,Unodavid,3,3mRJOQ4k8NYmlgP4FP5pSv,Hostage,2019-04-26,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.699,0.39,6,-12.128,Minor,0.0755,0.39,0,0.106,0.51,160.059,131030,2.1838333333333333
40WtTONaslQRFLBaSna3zL,30'000 Days,Yello,31,0hh7zrCMCZHGqwEi4VOfoi,Toy,2016-09-30,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.694,0.608,4,-13.32,Minor,0.034,0.0146,0.192,0.1,0.271,123.998,245347,4.0891166666666665
3IsCTVfdFpZyKNkH6mFGlf,Supernatural,APEK,22,12hf47tzNlecKS0RUfaysc,Supernatural,2017-06-09,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.48,0.705,10,-6.601,Major,0.0567,0.0733,0,0.317,0.325,95.952,200000,3.3333333333333335
6t94PGXYAuo9GbJEnMpPcW,La Forma en Que Me Miras,Super Yei,77,4C1RvpT7vJ7H8j21larWQU,La Forma en Que Me Miras,2018-08-04,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.656,0.662,1,-1.387,Major,0.191,0.149,8e-6,0.16,0.573,189.983,307435,5.123916666666666
1Bt0UAApn7Oxdam3lQs1vo,Feel It Still,Revelries,58,1ABBRyrEHEURRnsj9JZNLC,Feel It Still,2018-01-19,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.686,0.679,11,-7.524,Minor,0.0334,0.0696,4.29e-6,0.0887,0.308,123.942,222591,3.70985
3rtkoN3YlwVmDgXf4DOBee,You Talk,Babyshambles,36,3riBfJ503oK9oDH4TRXWfF,Shotter's Nation,2007-08-27,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.409,0.898,2,-3.817,Major,0.0758,0.0233,0,0.315,0.551,147.97,208632,3.4772
261Gyp0T9iYGG88XApHyW7,Treasure of My Heart,Sf Spanish Fly,26,62B7D9tx9ntKjqvoqWrmIv,SF Spanish Fly,1995,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.651,0.848,9,-7.431,Minor,0.0409,0.132,0.00394,0.356,0.774,126.968,245600,4.093333333333334
0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,Will Smith,70,2esWeP8Ln1sXA0jbDmi3Zq,Big Willie Style,1997-10-03,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.881,0.874,6,-4.505,Major,0.139,0.0175,1.19e-6,0.154,0.858,107.891,227933,3.7988833333333334
0vtC4wOu5qCztrJXvpWwZw,La Futura,Gio Chamba,36,0eKsWBk0Z9G7qg6PPEzwXm,La Futura,2019-11-01,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.786,0.821,10,-4.663,Major,0.155,0.318,0,0.0696,0.604,88.002,267494,4.458233333333333
1WoYl4FAEAv4Sy0kTCRle4,Ontas (Te Pago El Uber),Leandro Da Silva,42,2dSHgJdfbSWE41uhhxIwIi,Ontas (Te Pago El Uber),2019-12-02,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.758,0.881,5,-3.432,Major,0.105,0.0249,0.707,0.183,0.546,125.018,158224,2.6370666666666667
0Vwfd6fxFrL3kCnZSJ9vid,Sloppy Seconds,Watsky,22,2zgb2l9pexGdZkM5pGuwb9,Cardboard Castles,2013-01-01,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.74,0.716,6,-5.796,Minor,0.0609,0.207,3.51e-6,0.0926,0.804,117.977,245933,4.098883333333333
4m63ZA9od3vICn0AOEG5qo,Sheep (Alan Walker Relift),LAY,60,573ArsbGpyQHQqry8tii2G,Sheep (Alan Walker Relift),2018-08-31,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.692,0.666,6,-7.998,Minor,0.0449,0.0259,1.92e-5,0.347,0.259,89.995,156000,2.6
4ygXJj7Mpn9y8nxhDRufaY,Sobrou Silêncio,Rashid,65,03QbbXv8X1kRkCijqpQkbW,Tão Real - Temp. 2,2019-10-11,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.825,0.765,11,-5.028,Minor,0.12,0.369,0,0.321,0.277,92.052,192717,3.21195
7AXg3PnjcmdGaA5UEgrtZ0,I Want You,Marce,0,2mDYcIzcyuudL2CDFmOzAe,More Than 80's Disco,2012-09-11,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.667,0.809,4,-5.992,Minor,0.0275,0.00679,0.0223,0.303,0.58,125.938,344747,5.745783333333334
1CDX9A7Gw2PJOVNij6z0Rx,I Melt With You,Modern English,46,1c2QIcoBAm2fB2YUcDe0v7,Lilliput,1992-01-01,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.469,0.65,0,-12.823,Major,0.0389,0.00593,1.14e-5,0.035,0.606,156.02,233027,3.883783333333333
67YkHJvLYOR1mKdpQSTsUr,Never Be Alone,TheFatRat,55,143O7KuRDYlHSTzjKtKvHD,Never Be Alone,2015-01-29,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.721,0.626,1,-5.76,Major,0.0314,0.216,0.00614,0.114,0.261,132.01,260000,4.333333333333333
3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX) - Original Version,Icona Pop,66,5hf74KpfuwSJXVs85k3dVI,I Love It,2012-06-19,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.714,0.905,8,-2.663,Major,0.0289,0.00855,2.55e-5,0.146,0.838,125.927,155337,2.58895
7vBxSZNdN8gYFqCaNQ808v,Conflict Of A Man,ERIMAJ,0,1zrIHWHWehCPAReCKNchKU,Conflict Of A Man,2012-08-21,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.566,0.675,6,-8.904,Major,0.0322,0.00714,0.00338,0.143,0.369,93.893,253787,4.229783333333334
43XPrpHjKSkCgVQgerQkvn,Nubes de Fuego,LOS PILOTOS,18,2TKmhMhfg8oz24ImydY8h0,Alianza Atlántica,2018-03-16,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.495,0.752,7,-7.853,Major,0.0284,0.103,0.197,0.0765,0.443,127.003,282950,4.715833333333333
3WUJQpMTbkO4wEV3BvYl9y,Cheat Code,Stinzo Bucks,40,3JlV5a1aibhWq08oaMtWkJ,Cheat Code,2019-12-09,Top Urban Underground,4Gc9TFxlqmoe50m9Yy78ei,r&b,urban contemporary,0.813,0.798,7,-6.021,Major,0.301,0.317,3.24e-4,0.116,0.586,76.211,148140,2.469
42rreZiHsNiqxhuxfsJdXQ,Who's Gonna Love U,Ryan Shepherd,29,6QahntDx9ex3YIBzk07fmx,Who's Gonna Love U,2019-08-30,Dancefloor Beats,6mMk6QCzEgT3QGaCV1R4S5,edm,big room,0.724,0.858,5,-5.644,Minor,0.0363,0.0221,0.00246,0.261,0.393,117.971,180682,3.0113666666666665
0SAV72Lmm9Q4vkcMwgCJR6,Slack,ford.,37,05IojLsZCkhmkriwacGiCZ,(The) Evening,2018-11-16,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.777,0.577,0,-5.595,Major,0.0556,0.137,0.888,0.251,0.392,95.018,192000,3.2
2LUGAmTUIgFyHPVWmFRzvw,Algiers,The Afghan Whigs,40,7a3EaYgYCCUklqqkPDuwKz,Do to the Beast,2014-04-15,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.615,0.799,9,-6.892,Minor,0.0305,0.0341,0.192,0.111,0.697,114.984,243347,4.055783333333333
6hlgx0DEqPvQPd6dBpt5hV,When It Rains,Mr. Popular,33,5xJWYqLL7uK6BODgAfaLsa,When It Rains,2019-12-26,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.326,0.396,4,-8.936,Major,0.0324,0.862,8.99e-5,0.109,0.0614,86.943,157500,2.625
42tSvpy2XA7dWoHy5Ayd2z,The Warrior - Lush & Simon Remix,Osen,17,0kqOOijvuos0sl4od6TbTh,Amsterdam 2013,2013-10-06,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.689,0.692,4,-7.879,Major,0.144,0.00397,0.0267,0.0987,0.221,127.995,322500,5.375
3aY4mGFsRJJmZeqkagYFCB,Morninglight - Main Circus Deep Mix,Team Deep,13,3Ufv5Lc2VMt49bQm6pt2sr,Morninglight (Main Circus Remixes),2019-06-28,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.638,0.949,10,-5.125,Minor,0.0765,0.073,0.392,0.278,0.552,124.938,251590,4.1931666666666665
713tpVMmKAaeJwuRFIZ1KT,Get Wkd,Sesco,24,5JGx3vS6BFj5gP1jAs5dDu,Get Wkd,2019-04-26,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.646,0.98,4,-2.341,Minor,0.0941,8.7e-4,0.644,0.656,0.406,130.009,228923,3.815383333333333
0YJrARfGtHicUWxVgr4CKF,Thraa,Doje,42,3w5cCZFeZYS90jFCQupxh6,Thraa,2019-11-15,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.889,0.55,8,-8.147,Minor,0.104,0.319,2.77e-5,0.104,0.527,140.008,194715,3.24525
59iKev4jKYQ4suxJPO8Pk6,Don't Be a Fool,Clarence Reid,16,4jJLFJFwCceRv26E9q5kVd,Eccentric Soul: The Outskirts Of Deep City,2007-11-20,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.501,0.58,7,-6.966,Minor,0.0341,0.251,3.17e-5,0.46,0.587,82.734,138827,2.3137833333333333
